category	cohort	sample	file_type	key	url	size_bytes	last_modified
sample	Mtb151	TB1612	lr_full_depth_cram	samples/Mtb151/TB1612/TB1612.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB1612/TB1612.LR.AlnToH37Rv.primary_only.cram	215124514	2026-07-20T14:13:52Z
sample	Mtb151	TB1612	asm_crai	samples/Mtb151/TB1612/TB1612.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB1612/TB1612.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:13:55Z
sample	Mtb151	TB1612	asm_cram	samples/Mtb151/TB1612/TB1612.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB1612/TB1612.mm2.AsmToH37Rv.asm10.cram	823146	2026-07-20T14:13:54Z
sample	Mtb151	TB2512	lr_100x_crai	samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.Subsample100x.cram.crai	2146	2026-07-23T17:49:27Z
sample	Mtb151	TB2512	lr_100x_cram	samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.Subsample100x.cram	70062560	2026-07-23T17:49:24Z
sample	Mtb151	TB2512	lr_full_depth_crai	samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.primary_only.cram.crai	66932	2026-07-20T14:14:16Z
sample	Mtb151	TB2512	lr_full_depth_cram	samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.LR.AlnToH37Rv.primary_only.cram	2115650747	2026-07-20T14:14:14Z
sample	Mtb151	TB2512	asm_crai	samples/Mtb151/TB2512/TB2512.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:14:18Z
sample	Mtb151	TB2512	asm_cram	samples/Mtb151/TB2512/TB2512.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2512/TB2512.mm2.AsmToH37Rv.asm10.cram	925096	2026-07-20T14:14:17Z
sample	Mtb151	TB2659	lr_100x_crai	samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.Subsample100x.cram.crai	2023	2026-07-23T17:50:22Z
sample	Mtb151	TB2659	lr_100x_cram	samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.Subsample100x.cram	62316572	2026-07-23T17:50:13Z
sample	Mtb151	TB2659	lr_full_depth_crai	samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.primary_only.cram.crai	8174	2026-07-20T14:14:23Z
sample	Mtb151	TB2659	lr_full_depth_cram	samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.LR.AlnToH37Rv.primary_only.cram	239893860	2026-07-20T14:14:22Z
sample	Mtb151	TB2659	asm_crai	samples/Mtb151/TB2659/TB2659.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:14:26Z
sample	Mtb151	TB2659	asm_cram	samples/Mtb151/TB2659/TB2659.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2659/TB2659.mm2.AsmToH37Rv.asm10.cram	810685	2026-07-20T14:14:25Z
sample	Mtb151	TB2661	lr_100x_crai	samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.Subsample100x.cram.crai	1670	2026-07-23T17:51:09Z
sample	Mtb151	TB2661	lr_100x_cram	samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.Subsample100x.cram	56055862	2026-07-23T17:51:06Z
sample	Mtb151	TB2661	lr_full_depth_crai	samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.primary_only.cram.crai	1823	2026-07-20T14:14:30Z
sample	Mtb151	TB2661	lr_full_depth_cram	samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.LR.AlnToH37Rv.primary_only.cram	60306926	2026-07-20T14:14:28Z
sample	Mtb151	TB2661	asm_crai	samples/Mtb151/TB2661/TB2661.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:14:32Z
sample	Mtb151	TB2661	asm_cram	samples/Mtb151/TB2661/TB2661.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2661/TB2661.mm2.AsmToH37Rv.asm10.cram	796164	2026-07-20T14:14:31Z
sample	Mtb151	TB2780	lr_100x_crai	samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.Subsample100x.cram.crai	2095	2026-07-23T17:52:03Z
sample	Mtb151	TB2780	lr_100x_cram	samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.Subsample100x.cram	64696285	2026-07-23T17:52:01Z
sample	Mtb151	TB2780	lr_full_depth_crai	samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.primary_only.cram.crai	16853	2026-07-20T14:14:39Z
sample	Mtb151	TB2780	lr_full_depth_cram	samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.LR.AlnToH37Rv.primary_only.cram	493258917	2026-07-20T14:14:38Z
sample	Mtb151	TB2780	asm_crai	samples/Mtb151/TB2780/TB2780.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.mm2.AsmToH37Rv.asm10.cram.crai	66	2026-07-20T14:14:42Z
sample	Mtb151	TB2780	asm_cram	samples/Mtb151/TB2780/TB2780.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2780/TB2780.mm2.AsmToH37Rv.asm10.cram	824171	2026-07-20T14:14:41Z
sample	Mtb151	TB2968	lr_100x_crai	samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.Subsample100x.cram.crai	2168	2026-07-23T17:53:19Z
sample	Mtb151	TB2968	lr_100x_cram	samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.Subsample100x.cram	74358829	2026-07-23T17:53:09Z
sample	Mtb151	TB2968	lr_full_depth_crai	samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.primary_only.cram.crai	12751	2026-07-20T14:14:48Z
sample	Mtb151	TB2968	lr_full_depth_cram	samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.LR.AlnToH37Rv.primary_only.cram	422992781	2026-07-20T14:14:47Z
sample	Mtb151	TB2968	asm_crai	samples/Mtb151/TB2968/TB2968.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:14:51Z
sample	Mtb151	TB2968	asm_cram	samples/Mtb151/TB2968/TB2968.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2968/TB2968.mm2.AsmToH37Rv.asm10.cram	746600	2026-07-20T14:14:50Z
sample	Mtb151	TB2981	lr_100x_crai	samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.Subsample100x.cram.crai	2084	2026-07-23T17:54:11Z
sample	Mtb151	TB2981	lr_100x_cram	samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.Subsample100x.cram	64178474	2026-07-23T17:54:08Z
sample	Mtb151	TB2981	lr_full_depth_crai	samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.primary_only.cram.crai	32908	2026-07-20T14:15:04Z
sample	Mtb151	TB2981	lr_full_depth_cram	samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.LR.AlnToH37Rv.primary_only.cram	972569719	2026-07-20T14:15:03Z
sample	Mtb151	TB2981	asm_crai	samples/Mtb151/TB2981/TB2981.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:15:06Z
sample	Mtb151	TB2981	asm_cram	samples/Mtb151/TB2981/TB2981.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2981/TB2981.mm2.AsmToH37Rv.asm10.cram	925369	2026-07-20T14:15:05Z
sample	Mtb151	TB2995	lr_100x_crai	samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.Subsample100x.cram.crai	2157	2026-07-23T17:55:09Z
sample	Mtb151	TB2995	lr_100x_cram	samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.Subsample100x.cram	72890040	2026-07-23T17:55:06Z
sample	Mtb151	TB2995	lr_full_depth_crai	samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.primary_only.cram.crai	8804	2026-07-20T14:15:16Z
sample	Mtb151	TB2995	lr_full_depth_cram	samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.LR.AlnToH37Rv.primary_only.cram	287906234	2026-07-20T14:15:15Z
sample	Mtb151	TB2995	asm_crai	samples/Mtb151/TB2995/TB2995.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:15:18Z
sample	Mtb151	TB2995	asm_cram	samples/Mtb151/TB2995/TB2995.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB2995/TB2995.mm2.AsmToH37Rv.asm10.cram	925156	2026-07-20T14:15:17Z
sample	Mtb151	TB3054	lr_100x_crai	samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.Subsample100x.cram.crai	2056	2026-07-23T17:56:11Z
sample	Mtb151	TB3054	lr_100x_cram	samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.Subsample100x.cram	62226982	2026-07-23T17:56:02Z
sample	Mtb151	TB3054	lr_full_depth_crai	samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.primary_only.cram.crai	62356	2026-07-20T14:15:39Z
sample	Mtb151	TB3054	lr_full_depth_cram	samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.LR.AlnToH37Rv.primary_only.cram	1844177229	2026-07-20T14:15:37Z
sample	Mtb151	TB3054	asm_crai	samples/Mtb151/TB3054/TB3054.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:15:41Z
sample	Mtb151	TB3054	asm_cram	samples/Mtb151/TB3054/TB3054.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3054/TB3054.mm2.AsmToH37Rv.asm10.cram	796126	2026-07-20T14:15:40Z
sample	Mtb151	TB3091	lr_100x_crai	samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.Subsample100x.cram.crai	2022	2026-07-23T17:57:05Z
sample	Mtb151	TB3091	lr_100x_cram	samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.Subsample100x.cram	58636700	2026-07-23T17:57:02Z
sample	Mtb151	TB3091	lr_full_depth_crai	samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.primary_only.cram.crai	18376	2026-07-20T14:15:48Z
sample	Mtb151	TB3091	lr_full_depth_cram	samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.LR.AlnToH37Rv.primary_only.cram	516147048	2026-07-20T14:15:47Z
sample	Mtb151	TB3091	asm_crai	samples/Mtb151/TB3091/TB3091.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:15:51Z
sample	Mtb151	TB3091	asm_cram	samples/Mtb151/TB3091/TB3091.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3091/TB3091.mm2.AsmToH37Rv.asm10.cram	823212	2026-07-20T14:15:50Z
sample	Mtb151	TB3113	lr_100x_crai	samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.Subsample100x.cram.crai	2113	2026-07-23T17:40:06Z
sample	Mtb151	TB3113	lr_100x_cram	samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.Subsample100x.cram	68544426	2026-07-23T17:40:03Z
sample	Mtb151	TB3113	lr_full_depth_crai	samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.primary_only.cram.crai	107415	2026-07-20T14:16:22Z
sample	Mtb151	TB3113	lr_full_depth_cram	samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.LR.AlnToH37Rv.primary_only.cram	3391392982	2026-07-20T14:16:21Z
sample	Mtb151	TB3113	asm_crai	samples/Mtb151/TB3113/TB3113.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:16:25Z
sample	Mtb151	TB3113	asm_cram	samples/Mtb151/TB3113/TB3113.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3113/TB3113.mm2.AsmToH37Rv.asm10.cram	925439	2026-07-20T14:16:24Z
sample	Mtb151	TB3162	lr_100x_crai	samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.Subsample100x.cram.crai	2021	2026-07-23T17:57:59Z
sample	Mtb151	TB3162	lr_100x_cram	samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.Subsample100x.cram	57957962	2026-07-23T17:57:57Z
sample	Mtb151	TB3162	lr_full_depth_crai	samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.primary_only.cram.crai	16111	2026-07-20T14:16:32Z
sample	Mtb151	TB3162	lr_full_depth_cram	samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.LR.AlnToH37Rv.primary_only.cram	447582681	2026-07-20T14:16:31Z
sample	Mtb151	TB3162	asm_crai	samples/Mtb151/TB3162/TB3162.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.mm2.AsmToH37Rv.asm10.cram.crai	68	2026-07-20T14:16:34Z
sample	Mtb151	TB3162	asm_cram	samples/Mtb151/TB3162/TB3162.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3162/TB3162.mm2.AsmToH37Rv.asm10.cram	793039	2026-07-20T14:16:33Z
sample	Mtb151	TB3169	lr_100x_crai	samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.Subsample100x.cram.crai	2192	2026-07-23T17:59:00Z
sample	Mtb151	TB3169	lr_100x_cram	samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.Subsample100x.cram	75456506	2026-07-23T17:58:54Z
sample	Mtb151	TB3169	lr_full_depth_crai	samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.primary_only.cram.crai	13448	2026-07-20T14:16:42Z
sample	Mtb151	TB3169	lr_full_depth_cram	samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.LR.AlnToH37Rv.primary_only.cram	448307071	2026-07-20T14:16:40Z
sample	Mtb151	TB3169	asm_crai	samples/Mtb151/TB3169/TB3169.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.mm2.AsmToH37Rv.asm10.cram.crai	67	2026-07-20T14:16:44Z
sample	Mtb151	TB3169	asm_cram	samples/Mtb151/TB3169/TB3169.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3169/TB3169.mm2.AsmToH37Rv.asm10.cram	748527	2026-07-20T14:16:43Z
sample	Mtb151	TB3237	lr_100x_crai	samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.Subsample100x.cram.crai	2135	2026-07-23T17:59:51Z
sample	Mtb151	TB3237	lr_100x_cram	samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.Subsample100x.cram	71074684	2026-07-23T17:59:49Z
sample	Mtb151	TB3237	lr_full_depth_crai	samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.primary_only.cram.crai	11156	2026-07-20T14:16:51Z
sample	Mtb151	TB3237	lr_full_depth_cram	samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.LR.AlnToH37Rv.primary_only.cram	361133902	2026-07-20T14:16:49Z
sample	Mtb151	TB3237	asm_crai	samples/Mtb151/TB3237/TB3237.mm2.AsmToH37Rv.asm10.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.mm2.AsmToH37Rv.asm10.cram.crai	69	2026-07-20T14:16:53Z
sample	Mtb151	TB3237	asm_cram	samples/Mtb151/TB3237/TB3237.mm2.AsmToH37Rv.asm10.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3237/TB3237.mm2.AsmToH37Rv.asm10.cram	797575	2026-07-20T14:16:52Z
sample	Mtb151	TB3251	lr_100x_crai	samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.Subsample100x.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.Subsample100x.cram.crai	2176	2026-07-23T18:00:49Z
sample	Mtb151	TB3251	lr_100x_cram	samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.Subsample100x.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.Subsample100x.cram	73261701	2026-07-23T18:00:46Z
sample	Mtb151	TB3251	lr_full_depth_crai	samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.primary_only.cram.crai	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.primary_only.cram.crai	10133	2026-07-20T14:16:59Z
sample	Mtb151	TB3251	lr_full_depth_cram	samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.primary_only.cram	https://pub-4ffd5d52d77a41f7b1f7021fbd09c3d2.r2.dev/samples/Mtb151/TB3251/TB3251.LR.AlnToH37Rv.primary_only.cram	329875683	2026-07-20T14:16:58Z
